quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
572	3.5	144	144	0	0	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
1151/2	0.5	144	144	7/8	7/8	2/2	4	1		ii6	e	VI	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
576	3.5	145	145	0	0	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
1159/2	0.5	145	145	7/8	7/8	2/2	4	1		ii6	e	VI	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
580	4.0	146	146	0	0	2/2	4	1		I6]	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
584	4.0	147	147	0	0	2/2	4	1		IV	e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
588	2.0	148	148	0	0	2/2	4	1		viio6	e	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
590	2.0	148	148	1/2	1/2	2/2	4	1		viio	e	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
592	2.0	149	149	0	0	2/2	4	1		V7	e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
594	2.0	149	149	1/2	1/2	2/2	4	1		V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
596	2.0	150	150	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
598	2.0	150	150	1/2	1/2	2/2	4	1		vi	e	VI		vi		vi							m	1	0	3, 0, 4		3	3
600	4.0	151	151	0	0	2/2	4	1		IV	e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
604	2.0	152	152	0	0	2/2	4	1		ii	e	VI		ii		ii							m	1	0	2, -1, 3		2	2
606	2.0	152	152	1/2	1/2	2/2	4	1		viio	e	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
608	2.0	153	153	0	0	2/2	4	1		#viio/vi	e	VI		#viio/vi		#vii	o			vi			o	1	0	8, 5, 2		8	8
610	2.0	153	153	1/2	1/2	2/2	4	1		V7/vi	e	VI		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
612	4.0	154	154	0	0	2/2	4	1		vi	e	VI		vi		vi							m	1	0	3, 0, 4		3	3
616	4.0	155	155	0	0	2/2	4	1		ii	e	VI		ii		ii							m	1	0	2, -1, 3		2	2
620	2.0	156	156	0	0	2/2	4	1		#viio6/vi	e	VI		#viio6/vi		#vii	o	6		vi			o	1	0	5, 2, 8		8	5
622	2.0	156	156	1/2	1/2	2/2	4	1		#viio/vi	e	VI		#viio/vi		#vii	o			vi			o	1	0	8, 5, 2		8	8
624	2.0	157	157	0	0	2/2	4	1		V7/vi	e	VI		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
626	2.0	157	157	1/2	1/2	2/2	4	1		#viio6/vi	e	VI		#viio6/vi		#vii	o	6		vi			o	1	0	5, 2, 8		8	5
628	4.0	158	158	0	0	2/2	4	1		vi	e	VI		vi		vi							m	1	0	3, 0, 4		3	3
632	2.0	159	159	0	0	2/2	4	1		bII.vi6	e	bII		vi6		vi		6					m	1	0	0, 4, 3		3	0
634	2.0	159	159	1/2	1/2	2/2	4	1		vi	e	bII		vi		vi							m	1	0	3, 0, 4		3	3
636	2.0	160	160	0	0	2/2	4	1		IV	e	bII		IV		IV							M	1	0	-1, 3, 0		-1	-1
638	2.0	160	160	1/2	1/2	2/2	4	1		ii	e	bII		ii		ii							m	1	0	2, -1, 3		2	2
640	2.0	161	161	0	0	2/2	4	1		viio	e	bII		viio		vii	o						o	1	0	5, 2, -1		5	5
642	2.0	161	161	1/2	1/2	2/2	4	1		V65	e	bII		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
644	4.0	162	162	0	0	2/2	4	1		I	e	bII		I		I							M	1	0	0, 4, 1		0	0
648	2.0	163	163	0	0	2/2	4	1		IV	e	bII		IV		IV							M	1	0	-1, 3, 0		-1	-1
650	2.0	163	163	1/2	1/2	2/2	4	1		V43/bVII	e	bII		V43/bVII		V		43		bVII			Mm7	1	0	0, -3, -1, 3		-1	0
652	4.0	164	164	0	0	2/2	4	1		bVII	e	bII		bVII		bVII							M	1	0	-2, 2, -1		-2	-2
656	2.0	165	165	0	0	2/2	4	1		V7/vi	e	bII		V7/vi		V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
658	2.0	165	165	1/2	1/2	2/2	4	1		V43/vi	e	bII		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
660	2.0	166	166	0	0	2/2	4	1		vi.i	e	vi		i		i							m	1	1	0, -3, 1		0	0
662	2.0	166	166	1/2	1/2	2/2	4	1		iio	e	vi		iio		ii	o						o	1	1	2, -1, -4		2	2
664	2.0	167	167	0	0	2/2	4	1		V6	e	vi		V6		V		6					M	1	1	5, 2, 1		1	5
666	2.0	167	167	1/2	1/2	2/2	4	1		V2	e	vi		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
668	2.0	168	168	0	0	2/2	4	1		i6	e	vi		i6		i		6					m	1	1	-3, 1, 0		0	-3
670	2.0	168	168	1/2	1/2	2/2	4	1		bV.iio	e	bV		iio		ii	o						o	1	0	2, -1, -4		2	2
672	2.0	169	169	0	0	2/2	4	1		V6	e	bV		V6		V		6					M	1	0	5, 2, 1		1	5
674	2.0	169	169	1/2	1/2	2/2	4	1		V7	e	bV		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
676	15.0	170	170	0	0	2/2	4	1		I	e	bV		I		I							M	1	0	0, 4, 1		0	0
691	1.0	173	173	3/4	3/4	2/2	4	1		I(64)	e	bV		I(64)		I			64				M	1	0	0, -1, 3		0	0
692	7.0	174	174	0	0	2/2	4	1		I	e	bV		I		I							M	1	0	0, 4, 1		0	0
699	1.0	175	175	3/4	3/4	2/2	4	1		I(64)	e	bV		I(64)		I			64				M	1	0	0, -1, 3		0	0
700	1.5	176	176	0	0	2/2	4	1		I	e	bV		I		I							M	1	0	0, 4, 1		0	0
1403/2	0.5	176	176	3/8	3/8	2/2	4	1		bVI64	e	bV		bVI64		bVI		64					M	1	0	-3, -4, 0		-4	-3
702	1.5	176	176	1/2	1/2	2/2	4	1		bIII	e	bV		bIII		bIII							M	1	0	-3, 1, -2		-3	-3
1407/2	0.5	176	176	7/8	7/8	2/2	4	1		bVII(4)	e	bV		bVII(4)		bVII			4				M	1	0	-2, 4, -1		-2	-2
704	1.0	177	177	0	0	2/2	4	1		bIII	e	bV		bIII		bIII							M	1	0	-3, 1, -2		-3	-3
705	1.0	177	177	1/4	1/4	2/2	4	1		bVII(4)	e	bV		bVII(4)		bVII			4				M	1	0	-2, 4, -1		-2	-2
706	1.0	177	177	1/2	1/2	2/2	4	1		i6	e	bV		i6		i		6					m	1	0	-3, 1, 0		0	-3
707	0.5	177	177	3/4	3/4	2/2	4	1		vii.VI	e	vii		VI		VI							M	1	1	-4, 0, -3		-4	-4
1415/2	0.5	177	177	7/8	7/8	2/2	4	1		iv6	e	vii		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
708	7.0	178	178	0	0	2/2	4	1		V	e	vii		V		V							M	1	1	1, 5, 2		1	1
715	1.0	179	179	3/4	3/4	2/2	4	1		i	e	vii		i		i							m	1	1	0, -3, 1		0	0
716	1.0	180	180	0	0	2/2	4	1		i6	e	vii		i6		i		6					m	1	1	-3, 1, 0		0	-3
717	1.0	180	180	1/4	1/4	2/2	4	1		V43	e	vii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
718	1.0	180	180	1/2	1/2	2/2	4	1		i	e	vii		i		i							m	1	1	0, -3, 1		0	0
719	1.0	180	180	3/4	3/4	2/2	4	1		V6	e	vii		V6		V		6					M	1	1	5, 2, 1		1	5
720	1.0	181	181	0	0	2/2	4	1		V43	e	vii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
721	1.0	181	181	1/4	1/4	2/2	4	1		i6	e	vii		i6		i		6					m	1	1	-3, 1, 0		0	-3
722	2.0	181	181	1/2	1/2	2/2	4	1		V2	e	vii		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
724	4.0	182	182	0	0	2/2	4	1		i	e	vii		i		i							m	1	1	0, -3, 1		0	0
728	3.0	183	183	0	0	2/2	4	1		iii.V	e	iii		V		V							M	1	1	1, 5, 2		1	1
731	1.0	183	183	3/4	3/4	2/2	4	1		V7	e	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
732	1.0	184	184	0	0	2/2	4	1		i6	e	iii		i6		i		6					m	1	1	-3, 1, 0		0	-3
733	1.0	184	184	1/4	1/4	2/2	4	1		V43	e	iii		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
734	1.0	184	184	1/2	1/2	2/2	4	1		i	e	iii		i		i							m	1	1	0, -3, 1		0	0
735	0.5	184	184	3/4	3/4	2/2	4	1		V7	e	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1471/2	0.5	184	184	7/8	7/8	2/2	4	1		V(64)	e	iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
736	1.0	185	185	0	0	2/2	4	1		V7	e	iii		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
737	1.0	185	185	1/4	1/4	2/2	4	1		V(64)	e	iii		V(64)		V			64				M	1	1	1, 0, -3		1	1
738	1.0	185	185	1/2	1/2	2/2	4	1		V65	e	iii		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
739	0.5	185	185	3/4	3/4	2/2	4	1		vi.I6	e	vi		I6		I		6					M	1	1	4, 1, 0		0	4
1479/2	0.5	185	185	7/8	7/8	2/2	4	1		V7/V	e	vi		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
740	4.0	186	186	0	0	2/2	4	1		V\\	e	vi		V		V						\\	M	1	1	1, 5, 2		1	1
744	3.0	187	187	0	0	2/2	4	1		V7(9)	e	vi		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
747	5.0	187	187	3/4	3/4	2/2	4	1		V(64)	e	vi		V(64)		V			64				M	1	1	1, 0, -3		1	1
752	1.0	189	189	0	0	2/2	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
753	1.0	189	189	1/4	1/4	2/2	4	1		V(64)	e	vi		V(64)		V			64				M	1	1	1, 0, -3		1	1
754	2.0	189	189	1/2	1/2	2/2	4	1		V7	e	vi		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
756	4.0	190	190	0	0	2/2	4	1		VI.I	e	VI		I		I							M	1	0	0, 4, 1		0	0
760	4.0	191	191	0	0	2/2	4	1		V6/ii	e	VI		V6/ii		V		6		ii			M	1	0	7, 4, 3		3	7
764	4.0	192	192	0	0	2/2	4	1		ii	e	VI		ii		ii							m	1	0	2, -1, 3		2	2
768	4.0	193	193	0	0	2/2	4	1		V6/iii	e	VI		V6/iii		V		6		iii			M	1	0	9, 6, 5		5	9
772	4.0	194	194	0	0	2/2	4	1		iii	e	VI		iii		iii							m	1	0	4, 1, 5		4	4
776	4.0	195	195	0	0	2/2	4	1		iii64	e	VI		iii64		iii		64					m	1	0	5, 4, 1		4	5
780	8.0	196	196	0	0	2/2	4	1		V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
788	4.0	198	198	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
792	2.0	199	199	0	0	2/2	4	1		vi7	e	VI		vi7		vi		7					mm7	1	0	3, 0, 4, 1		3	3
794	2.0	199	199	1/2	1/2	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
796	8.0	200	200	0	0	2/2	4	1		V43/vi	e	VI		V43/vi		V		43		vi			Mm7	1	0	5, 2, 4, 8		4	5
804	6.0	202	202	0	0	2/2	4	1		ii	e	VI		ii		ii							m	1	0	2, -1, 3		2	2
810	2.0	203	203	1/2	1/2	2/2	4	1		i.iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
812	8.0	204	204	0	0	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
820	4.0	206	206	0	0	2/2	4	1		V43	e	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
824	4.0	207	207	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
828	4.0	208	208	0	0	2/2	4	1		V6	e	i		V6		V		6					M	1	1	5, 2, 1		1	5
832	2.0	209	209	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
834	2.0	209	209	1/2	1/2	2/2	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
836	3.0	210	210	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
839	1.0	210	210	3/4	3/4	2/2	4	1		viio64	e	i		viio64		vii	o	64					o	1	1	-8, -2, -5		-2	-8
840	1.0	211	211	0	0	2/2	4	1		V43	e	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
841	2.0	211	211	1/4	1/4	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
843	1.0	211	211	3/4	3/4	2/2	4	1		viio65/V	e	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
844	2.0	212	212	0	0	2/2	4	1		V[V	e	i	V	V		V							M	1	1	1, 5, 2		1	1
846	1.0	212	212	1/2	1/2	2/2	4	1		V7	e	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
847	2.0	212	212	3/4	3/4	2/2	4	1		V7(9)	e	i	V	V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
849	2.0	213	213	1/4	1/4	2/2	4	1		V(64)	e	i	V	V(64)		V			64				M	1	1	1, 0, -3		1	1
851	1.0	213	213	3/4	3/4	2/2	4	1		viio6/V	e	i	V	viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
852	8.0	214	214	0	0	2/2	4	1		V]	e	i	V	V		V							M	1	1	1, 5, 2		1	1
860	4.0	216	216	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
864	2.0	217	217	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
866	1.0	217	217	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
867	1.0	217	217	3/4	3/4	2/2	4	1		V65	e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
868	4.0	218	218	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
872	8.0	219	219	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
880	4.0	221	221	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
884	2.0	222	222	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
886	1.0	222	222	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
887	1.0	222	222	3/4	3/4	2/2	4	1		V65	e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
888	8.0	223	223	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
896	4.0	225	225	0	0	2/2	4	1		V6	e	i		V6		V		6					M	1	1	5, 2, 1		1	5
900	4.0	226	226	0	0	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
904	8.0	227	227	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
912	4.0	229	229	0	0	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
916	4.0	230	230	0	0	2/2	4	1		V65	e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
920	2.0	231	231	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
922	2.0	231	231	1/2	1/2	2/2	4	1		V7/bII	e	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
924	4.0	232	232	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
928	4.0	233	233	0	0	2/2	4	1		V43/bII	e	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
932	4.0	234	234	0	0	2/2	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
936	4.0	235	235	0	0	2/2	4	1		V/bII	e	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
940	4.0	236	236	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
944	4.0	237	237	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
948	4.0	238	238	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
952	2.0	239	239	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
954	2.0	239	239	1/2	1/2	2/2	4	1		V7/bII	e	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
956	4.0	240	240	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
960	4.0	241	241	0	0	2/2	4	1		V43/bII	e	i		V43/bII		V		43		bII			Mm7	1	1	-3, -6, -4, 0		-4	-3
964	4.0	242	242	0	0	2/2	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
968	4.0	243	243	0	0	2/2	4	1		V/bII	e	i		V/bII		V				bII			M	1	1	-4, 0, -3		-4	-4
972	4.0	244	244	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
976	4.0	245	245	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
980	4.0	246	246	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
984	2.0	247	247	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
986	2.0	247	247	1/2	1/2	2/2	4	1		i[i64	e	i	i	i64		i		64					m	1	1	1, 0, -3		0	1
988	4.0	248	248	0	0	2/2	4	1		#viio2	e	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
992	4.0	249	249	0	0	2/2	4	1		i6	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
996	4.0	250	250	0	0	2/2	4	1		#viio2	e	i	i	#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
1000	1.0	251	251	0	0	2/2	4	1		i6]	e	i	i	i6		i		6					m	1	1	-3, 1, 0		0	-3
1001	18.0	251	251	1/4	1/4	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1019	13.0	255	255	3/4	3/4	2/2	4	1		VI6	e	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
1032	28.0	259	259	0	0	2/2	4	1		V7/VI	e	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
1060	4.0	266	266	0	0	2/2	4	1		VI.I6	e	VI		I6		I		6					M	1	0	4, 1, 0		0	4
1064	30.0	267	267	0	0	2/2	4	1		ii6	e	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
1094	2.0	274	274	1/2	1/2	2/2	4	1		V7	e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
1096	6.0	275	275	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
1102	2.0	276	276	1/2	1/2	2/2	4	1		I(64)	e	VI		I(64)		I			64				M	1	0	0, -1, 3		0	0
1104	6.0	277	277	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
1110	2.0	278	278	1/2	1/2	2/2	4	1		I(64)	e	VI		I(64)		I			64				M	1	0	0, -1, 3		0	0
1112	6.0	279	279	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
1118	2.0	280	280	1/2	1/2	2/2	4	1		i.VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
1120	2.0	281	281	0	0	2/2	4	1		iv65	e	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
1122	2.0	281	281	1/2	1/2	2/2	4	1		i64	e	i		i64		i		64					m	1	1	1, 0, -3		0	1
1124	2.0	282	282	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1126	1.0	282	282	1/2	1/2	2/2	4	1		V7(4)	e	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
1127	1.0	282	282	3/4	3/4	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1128	1.0	283	283	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1129	1.0	283	283	1/4	1/4	2/2	4	1		VI.iii	e	VI		iii		iii							m	1	0	4, 1, 5		4	4
1130	2.0	283	283	1/2	1/2	2/2	4	1		V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
1132	7.5	284	284	0	0	2/2	4	1		I[I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
2279/2	0.5	285	285	7/8	7/8	2/2	4	1		ii6	e	VI	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
1140	3.5	286	286	0	0	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
2287/2	0.5	286	286	7/8	7/8	2/2	4	1		ii6	e	VI	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
1144	3.5	287	287	0	0	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
2295/2	0.5	287	287	7/8	7/8	2/2	4	1		ii6	e	VI	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
1148	3.5	288	288	0	0	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
2303/2	0.5	288	288	7/8	7/8	2/2	4	1		IV	e	VI	I	IV		IV							M	1	0	-1, 3, 0		-1	-1
1152	1.5	289	289	0	0	2/2	4	1		I64	e	VI	I	I64		I		64					M	1	0	1, 0, 4		0	1
2307/2	0.5	289	289	3/8	3/8	2/2	4	1		viio	e	VI	I	viio		vii	o						o	1	0	5, 2, -1		5	5
1154	1.5	289	289	1/2	1/2	2/2	4	1		I]	e	VI	I	I		I							M	1	0	0, 4, 1		0	0
2311/2	0.5	289	289	7/8	7/8	2/2	4	1		i.VIM7	e	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
