quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1156	2.0	290	290	0	0	2/2	4	1		iv65	e	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
1158	4.0	290	290	1/2	1/2	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1162	3.0	291	291	1/2	1/2	2/2	4	1		V2(2)	e	i		V2(2)		V		2	2				Mm7	1	1	-1, -4, 5, 2		1	-1
1165	1.0	292	292	1/4	1/4	2/2	4	1		V2	e	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
1166	2.0	292	292	1/2	1/2	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
1168	2.0	293	293	0	0	2/2	4	1		#viio6	e	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
1170	2.0	293	293	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1172	2.0	294	294	0	0	2/2	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
1174	2.0	294	294	1/2	1/2	2/2	4	1		#viio6/iv	e	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
1176	1.5	295	295	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
2355/2	0.5	295	295	3/8	3/8	2/2	4	1		iio6	e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
1178	2.0	295	295	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1180	1.0	296	296	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1181	3.0	296	296	1/4	1/4	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1184	2.0	297	297	0	0	2/2	4	1		V64	e	i		V64		V		64					M	1	1	2, 1, 5		1	2
1186	2.0	297	297	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1188	2.0	298	298	0	0	2/2	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
1190	2.0	298	298	1/2	1/2	2/2	4	1		V43/iv	e	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
1192	1.0	299	299	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
1193	1.0	299	299	1/4	1/4	2/2	4	1		iio6	e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
1194	2.0	299	299	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1196	1.0	300	300	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1197	0.5	300	300	1/4	1/4	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
2395/2	0.5	300	300	3/8	3/8	2/2	4	1		V64	e	i		V64		V		64					M	1	1	2, 1, 5		1	2
1198	2.0	300	300	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1200	4.0	301	301	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1204	1.5	302	302	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
2411/2	0.5	302	302	3/8	3/8	2/2	4	1		V64	e	i		V64		V		64					M	1	1	2, 1, 5		1	2
1206	2.0	302	302	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1208	1.5	303	303	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
2419/2	0.5	303	303	3/8	3/8	2/2	4	1		V(64)	e	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
1210	2.0	303	303	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1212	4.0	304	304	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1216	2.0	305	305	0	0	2/2	4	1		V65	e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
1218	2.0	305	305	1/2	1/2	2/2	4	1		V64	e	i		V64		V		64					M	1	1	2, 1, 5		1	2
1220	4.0	306	306	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1224	4.0	307	307	0	0	2/2	4	1		V65/VI	e	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
1228	4.0	308	308	0	0	2/2	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
1232	2.0	309	309	0	0	2/2	4	1		V65/iv	e	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
1234	2.0	309	309	1/2	1/2	2/2	4	1		V64/iv	e	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
1236	4.0	310	310	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
1240	4.0	311	311	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1244	4.0	312	312	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1248	4.0	313	313	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1252	4.0	314	314	0	0	2/2	4	1		V7/iv	e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
1256	4.0	315	315	0	0	2/2	4	1		V(64)/iv	e	i		V(64)/iv		V			64	iv			M	1	1	0, -1, -4		0	0
1260	4.0	316	316	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
1264	2.0	317	317	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1266	2.0	317	317	1/2	1/2	2/2	4	1		V/iv	e	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
1268	4.0	318	318	0	0	2/2	4	1		V7/iv	e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
1272	4.0	319	319	0	0	2/2	4	1		V(64)/iv	e	i		V(64)/iv		V			64	iv			M	1	1	0, -1, -4		0	0
1276	4.0	320	320	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
1280	2.0	321	321	0	0	2/2	4	1		v7	e	i		v7		v		7					mm7	1	1	1, -2, 2, -1		1	1
1282	2.0	321	321	1/2	1/2	2/2	4	1		bIII2	e	i		bIII2		bIII		2					Mm7	1	1	-12, -10, -6, -9		-10	-12
1284	4.0	322	322	0	0	2/2	4	1		iii	e	i		iii		iii							m	1	1	-3, -6, -2		-3	-3
1288	2.0	323	323	0	0	2/2	4	1		#vio43	e	i		#vio43		#vi	o	43					o7	1	1	-3, -6, 3, 0		3	-3
1290	2.0	323	323	1/2	1/2	2/2	4	1		V65/vii	e	i		V65/vii		V		65		vii			Mm7	1	1	3, 0, -3, -1		-1	3
1292	2.0	324	324	0	0	2/2	4	1		vii	e	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
1294	4.0	324	324	1/2	1/2	2/2	4	1		vo7	e	i		vo7		v	o	7					o7	1	1	1, -2, -5, -8		1	1
1298	2.0	325	325	1/2	1/2	2/2	4	1		V65/VI	e	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
1300	2.0	326	326	0	0	2/2	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
1302	2.0	326	326	1/2	1/2	2/2	4	1		VI6	e	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
1304	3.0	327	327	0	0	2/2	4	1		viio7/V	e	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
1307	1.0	327	327	3/4	3/4	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1308	4.0	328	328	0	0	2/2	4	1		V\\	e	i		V		V						\\	M	1	1	1, 5, 2		1	1
1312	4.0	329	329	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1316	8.0	330	330	0	0	2/2	4	1		i64	e	i		i64		i		64					m	1	1	1, 0, -3		0	1
1324	6.0	332	332	0	0	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1330	2.0	333	333	1/2	1/2	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1332	8.0	334	334	0	0	2/2	4	1		i64	e	i		i64		i		64					m	1	1	1, 0, -3		0	1
1340	4.0	336	336	0	0	2/2	4	1		#viio	e	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
1344	4.0	337	337	0	0	2/2	4	1		#viio6	e	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
1348	4.0	338	338	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1352	4.0	339	339	0	0	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
1356	16.0	340	340	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
1372	4.0	344	344	0	0	2/2	4	1		V[V	e	i	V	V		V							M	1	1	1, 5, 2		1	1
1376	6.0	345	345	0	0	2/2	4	1		i6	e	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
1382	2.0	346	346	1/2	1/2	2/2	4	1		V64	e	i	V	V64		V		64					M	1	1	2, 1, 5		1	2
1384	2.0	347	347	0	0	2/2	4	1		i6]	e	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
1386	2.0	347	347	1/2	1/2	2/2	4	1		V2/bII	e	i		V2/bII		V		2		bII			Mm7	1	1	-6, -4, 0, -3		-4	-6
1388	16.0	348	348	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
1404	4.0	352	352	0	0	2/2	4	1		V[V	e	i	V	V		V							M	1	1	1, 5, 2		1	1
1408	6.0	353	353	0	0	2/2	4	1		i6	e	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
1414	2.0	354	354	1/2	1/2	2/2	4	1		V6	e	i	V	V6		V		6					M	1	1	5, 2, 1		1	5
1416	2.0	355	355	0	0	2/2	4	1		i6]	e	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
1418	2.0	355	355	1/2	1/2	2/2	4	1		V2/bII	e	i		V2/bII		V		2		bII			Mm7	1	1	-6, -4, 0, -3		-4	-6
1420	2.0	356	356	0	0	2/2	4	1		bII6	e	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
1422	2.0	356	356	1/2	1/2	2/2	4	1		V2/bI	e	i		V2/bI		V		2		bI			Mm7	1	1	-8, -6, -2, -5		-6	-8
1424	2.0	357	357	0	0	2/2	4	1		bI6	e	i		bI6		bI		6					M	1	1	-3, -6, -7		-7	-3
1426	2.0	357	357	1/2	1/2	2/2	4	1		Ger6/bv	e	i		Ger6/bv	Ger	vii	o	65	b3	V/bv			Ger	1	1	-10, -6, -9, 0		0	-10
1428	2.0	358	358	0	0	2/2	4	1		bv64	e	i		bv64		bv		64					m	1	1	-5, -6, -9		-6	-5
1430	2.0	358	358	1/2	1/2	2/2	4	1		V2/V	e	i		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
1432	2.0	359	359	0	0	2/2	4	1		V65(2)	e	i		V65(2)		V		65	2				Mm7	1	1	5, 2, -1, -4		1	5
1434	2.0	359	359	1/2	1/2	2/2	4	1		V65	e	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
1436	2.0	360	360	0	0	2/2	4	1		i(9)	e	i		i(9)		i			9				m	1	1	0, -3, 1	2	0	0
1438	2.0	360	360	1/2	1/2	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1440	4.0	361	361	0	0	2/2	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
1444	4.0	362	362	0	0	2/2	4	1		ii%65	e	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
1448	4.0	363	363	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1452	4.0	364	364	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1456	4.0	365	365	0	0	2/2	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
1460	4.0	366	366	0	0	2/2	4	1		ii%65	e	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
1464	4.0	367	367	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1468	2.0	368	368	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1470	6.0	368	368	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1476	4.0	370	370	0	0	2/2	4	1		VI.V43	e	VI		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
1480	4.0	371	371	0	0	2/2	4	1		V7	e	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
1484	6.0	372	372	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
1490	2.0	373	373	1/2	1/2	2/2	4	1		I(64)	e	VI		I(64)		I			64				M	1	0	0, -1, 3		0	0
1492	6.0	374	374	0	0	2/2	4	1		I	e	VI		I		I							M	1	0	0, 4, 1		0	0
1498	2.0	375	375	1/2	1/2	2/2	4	1		I(64)	e	VI		I(64)		I			64				M	1	0	0, -1, 3		0	0
1500	3.5	376	376	0	0	2/2	4	1		I[I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
3007/2	0.5	376	376	7/8	7/8	2/2	4	1		ii7	e	VI	I	ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
1504	1.5	377	377	0	0	2/2	4	1		I	e	VI	I	I		I							M	1	0	0, 4, 1		0	0
3011/2	0.5	377	377	3/8	3/8	2/2	4	1		ii7	e	VI	I	ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
1506	1.5	377	377	1/2	1/2	2/2	4	1		I6	e	VI	I	I6		I		6					M	1	0	4, 1, 0		0	4
3015/2	0.5	377	377	7/8	7/8	2/2	4	1		iii]	e	VI	I	iii		iii							m	1	0	4, 1, 5		4	4
1508	2.0	378	378	0	0	2/2	4	1		i.iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
1510	4.0	378	378	1/2	1/2	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1514	3.0	379	379	1/2	1/2	2/2	4	1		V2(2)	e	i		V2(2)		V		2	2				Mm7	1	1	-1, -4, 5, 2		1	-1
1517	1.0	380	380	1/4	1/4	2/2	4	1		V2	e	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
1518	2.0	380	380	1/2	1/2	2/2	4	1		i6	e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
1520	2.0	381	381	0	0	2/2	4	1		#viio64	e	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
1522	2.0	381	381	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1524	2.0	382	382	0	0	2/2	4	1		iv6	e	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
1526	2.0	382	382	1/2	1/2	2/2	4	1		#viio6/iv	e	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
1528	1.5	383	383	0	0	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
3059/2	0.5	383	383	3/8	3/8	2/2	4	1		iio6	e	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
1530	2.0	383	383	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1532	1.0	384	384	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
1533	1.0	384	384	1/4	1/4	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1534	2.0	384	384	1/2	1/2	2/2	4	1		i(64)	e	i		i(64)		i			64				m	1	1	0, -1, -4		0	0
1536	6.0	385	385	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1542	2.0	386	386	1/2	1/2	2/2	4	1		i(64)	e	i		i(64)		i			64				m	1	1	0, -1, -4		0	0
1544	7.5	387	387	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3103/2	0.5	388	388	7/8	7/8	2/2	4	1		i(6+4)	e	i		i(6+4)		i			6+4				m	1	1	0, -3, -4	-1	0	0
1552	7.5	389	389	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3119/2	0.5	390	390	7/8	7/8	2/2	4	1		i(6+4)	e	i		i(6+4)		i			6+4				m	1	1	0, -3, -4	-1	0	0
1560	3.5	391	391	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3127/2	0.5	391	391	7/8	7/8	2/2	4	1		i(64)	e	i		i(64)		i			64				m	1	1	0, -1, -4		0	0
1564	3.5	392	392	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3135/2	0.5	392	392	7/8	7/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1568	3.5	393	393	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3143/2	0.5	393	393	7/8	7/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1572	3.5	394	394	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3151/2	0.5	394	394	7/8	7/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1576	3.5	395	395	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3159/2	0.5	395	395	7/8	7/8	2/2	4	1		V7/bII	e	i		V7/bII		V		7		bII			Mm7	1	1	-4, 0, -3, -6		-4	-4
1580	3.5	396	396	0	0	2/2	4	1		bII	e	i		bII		bII							M	1	1	-5, -1, -4		-5	-5
3167/2	0.5	396	396	7/8	7/8	2/2	4	1		V7/III	e	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
1584	1.5	397	397	0	0	2/2	4	1		III	e	i		III		III							M	1	1	-3, 1, -2		-3	-3
3171/2	0.5	397	397	3/8	3/8	2/2	4	1		V7/iv	e	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
1586	1.5	397	397	1/2	1/2	2/2	4	1		iv	e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
3175/2	0.5	397	397	7/8	7/8	2/2	4	1		V7/v	e	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
1588	1.5	398	398	0	0	2/2	4	1		v	e	i		v		v							m	1	1	1, -2, 2		1	1
3179/2	0.5	398	398	3/8	3/8	2/2	4	1		V7/VI	e	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
1590	1.5	398	398	1/2	1/2	2/2	4	1		VI	e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
3183/2	0.5	398	398	7/8	7/8	2/2	4	1		V7/vii	e	i		V7/vii		V		7		vii			Mm7	1	1	-1, 3, 0, -3		-1	-1
1592	1.5	399	399	0	0	2/2	4	1		vii	e	i		vii		vii							m	1	1	-2, -5, -1		-2	-2
3187/2	0.5	399	399	3/8	3/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1594	1.5	399	399	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3191/2	0.5	399	399	7/8	7/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1596	1.5	400	400	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3195/2	0.5	400	400	3/8	3/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1598	1.5	400	400	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3199/2	0.5	400	400	7/8	7/8	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1600	1.5	401	401	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3203/2	0.5	401	401	3/8	3/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1602	1.5	401	401	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3207/2	0.5	401	401	7/8	7/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1604	1.5	402	402	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3211/2	0.5	402	402	3/8	3/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1606	1.5	402	402	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3215/2	0.5	402	402	7/8	7/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1608	1.5	403	403	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3219/2	0.5	403	403	3/8	3/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1610	1.5	403	403	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3223/2	0.5	403	403	7/8	7/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1612	1.5	404	404	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3227/2	0.5	404	404	3/8	3/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1614	1.5	404	404	1/2	1/2	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
3231/2	0.5	404	404	7/8	7/8	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1616	2.0	405	405	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1618	2.0	405	405	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1620	2.0	406	406	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1622	2.0	406	406	1/2	1/2	2/2	4	1		V7	e	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
1624	4.0	407	407	0	0	2/2	4	1		i	e	i		i		i							m	1	1	0, -3, 1		0	0
1628	4.0	408	408	0	0	2/2	4	1		V	e	i		V		V							M	1	1	1, 5, 2		1	1
1632	4.0	409	409	0	0	2/2	4	1		i\\	e	i		i		i						\\	m	1	1	0, -3, 1		0	0
